body_acc_x,body_acc_y,body_acc_z,body_gyro_x,body_gyro_y,body_gyro_z,total_acc_x,total_acc_y,total_acc_z,true_label
-0.004094178,-0.006346663,0.008305297,0.02458721,-0.06993942,0.05531112,0.9897376,-0.2761627,0.1430098,STANDING
-0.0007860115,-0.004837768,0.01182003,0.03021733,-0.07218361,0.05445006,0.9930114,-0.2748011,0.1464654,STANDING
0.003458391,-0.003664694,0.009626351,0.03158185,-0.06822591,0.04873971,0.99722,-0.2737762,0.1442177,STANDING
0.003702663,-0.003287413,0.008867253,0.03561213,-0.05803501,0.04277017,0.9974274,-0.2735478,0.1434102,STANDING
-0.0007446518,-0.003047761,0.009444261,0.03570355,-0.05257464,0.03900016,0.9929423,-0.2734573,0.1439445,STANDING
-0.003801051,-0.002922868,0.008450916,0.03114601,-0.05163891,0.03447791,0.9898475,-0.2734817,0.1429143,STANDING
-0.002694947,-0.00110304,0.01246599,0.03045705,-0.04841391,0.0309284,0.9909146,-0.2718111,0.1468986,STANDING
-0.0002347619,0.0002808747,0.0162869,0.02263919,-0.0433904,0.02640947,0.9933352,-0.2705758,0.1506949,STANDING
-0.0002469871,0.001953628,0.01644747,0.007914258,-0.03725755,0.01608939,0.993283,-0.2690509,0.1508376,STANDING
-0.0007056435,0.003513799,0.01273982,-0.00502732,-0.03523467,0.008864551,0.9927839,-0.2676374,0.1471189,STANDING
-0.0002163018,0.001669034,0.008342278,-0.01532244,-0.035116,0.01057915,0.9932326,-0.2696272,0.1427176,STANDING
-0.0004117674,-0.003531264,0.002567739,-0.02241886,-0.02699516,0.01381536,0.9929963,-0.2749705,0.1369465,STANDING
-0.0005245712,-0.008257688,-0.005208666,-0.02720009,-0.02213181,0.01405348,0.9928426,-0.2798377,0.1291805,STANDING
-0.00161485,-0.009565223,-0.0003652342,-0.02563977,-0.02722779,0.01393861,0.9917115,-0.2812839,0.1340408,STANDING
-0.004125442,-0.008467486,0.00479705,-0.02343215,-0.02979465,0.01467997,0.9891602,-0.2803229,0.1392257,STANDING
-0.003752065,-0.006548459,-0.0002775807,-0.02987704,-0.02358042,0.01460565,0.9894929,-0.2785388,0.1341792,STANDING
4.479994e-05,-0.00583745,-0.0005426423,-0.03678096,-0.01643064,0.01611394,0.993249,-0.2779612,0.1339472,STANDING
0.0009863774,-0.006209684,-0.003207935,-0.04422176,-0.01802475,0.0167318,0.9941499,-0.2784653,0.1313196,STANDING
-0.0008926398,-0.007962664,-0.008580774,-0.05590342,-0.01888632,0.01404119,0.9922303,-0.2803488,0.1259884,STANDING
2.379116e-05,-0.01163731,-0.009111229,-0.06182264,-0.01474343,0.01123429,0.9931064,-0.2841526,0.1255029,STANDING
0.0005121781,-0.01313365,-0.01041161,-0.06048351,-0.01132105,0.006357171,0.9935547,-0.285777,0.12425,STANDING
-0.0007101471,-0.01284335,-0.01052494,-0.05891746,-0.006412206,0.005780537,0.9922927,-0.2856141,0.1241858,STANDING
-0.0008420086,-0.01135662,-0.01034043,-0.05909507,-0.008880415,0.009940659,0.9921216,-0.2842545,0.1244204,STANDING
-0.003260056,-0.006825087,-0.00825375,-0.05792107,-0.01734256,0.01329877,0.9896649,-0.2798499,0.1265573,STANDING
-0.004972474,-0.004862433,-0.003468571,-0.05507148,-0.02424467,0.02211408,0.9879142,-0.2780142,0.1313923,STANDING
-0.003585992,-0.006321137,-0.002505405,-0.05029327,-0.03492722,0.02657501,0.9892627,-0.2796,0.1324044,STANDING
-0.003860037,-0.005880154,-2.007786e-05,-0.04147679,-0.04021474,0.02692932,0.9889509,-0.279286,0.1349377,STANDING
-0.003560049,-0.006232627,0.002584092,-0.03805533,-0.04092288,0.03415047,0.9892132,-0.2797655,0.1375886,STANDING
-0.0009744132,-0.0105585,-0.0006192794,-0.03827261,-0.04526973,0.03242702,0.9917612,-0.2842183,0.1344307,STANDING
0.001052029,-0.01538453,-0.001920758,-0.03048264,-0.04214035,0.02493528,0.99375,-0.2891713,0.1331736,STANDING
0.0007776529,-0.0151415,-0.001425411,-0.02580895,-0.03673198,0.02392503,0.9934381,-0.2890555,0.1337119,STANDING
-0.0007428461,-0.009629137,-0.002500924,-0.03089945,-0.03714901,0.02032818,0.9918802,-0.2836712,0.132678,STANDING
-0.001923356,-0.006425974,-0.002524952,-0.03537277,-0.03409071,0.01645414,0.9906626,-0.280597,0.1326941,STANDING
-0.004304617,-0.007932046,-0.003140111,-0.03536986,-0.0304065,0.01416688,0.9882446,-0.2822329,0.1321175,STANDING
-0.004362379,-0.009464754,-0.00146104,-0.03666528,-0.03242742,0.01398331,0.9881504,-0.2838965,0.1338332,STANDING
-0.002765392,-0.008671401,0.003182453,-0.0402769,-0.03796004,0.02053516,0.9897109,-0.2832349,0.1385116,STANDING
-0.004904784,-0.006774347,0.004068636,-0.03994979,-0.04271361,0.02336173,0.9875351,-0.2814705,0.139431,STANDING
-0.004682163,-0.007488712,0.002457619,-0.04017106,-0.04117808,0.02121671,0.9877212,-0.2823185,0.1378515,STANDING
-0.0002668613,-0.01153498,0.0007905606,-0.03892511,-0.03708494,0.02137424,0.9920998,-0.2864994,0.1362147,STANDING
0.004135365,-0.01635428,-0.00248866,-0.03042699,-0.03413241,0.02012577,0.9964652,-0.2914542,0.1329644,STANDING
0.005625669,-0.01936775,-0.005951926,-0.02810747,-0.02752564,0.01662982,0.9979186,-0.2946045,0.1295287,STANDING
0.0009333726,-0.01804576,-0.00613607,-0.03476031,-0.02072315,0.01459947,0.9931897,-0.293421,0.1293707,STANDING
-0.001542245,-0.01253939,-0.005649505,-0.04134519,-0.02012733,0.01621722,0.990678,-0.2880551,0.1298816,STANDING
0.003019758,-0.007233985,-0.008147786,-0.0438049,-0.0214312,0.01721857,0.9952046,-0.2828926,0.1274056,STANDING
0.007452645,-0.008271653,-0.005795828,-0.04520863,-0.01960453,0.01673886,0.9996028,-0.2840755,0.1297776,STANDING
0.008221037,-0.01118631,-0.001422874,-0.05279238,-0.01705643,0.01855281,1.000338,-0.2871375,0.1341681,STANDING
0.004644116,-0.009009182,-0.003265178,-0.06156366,-0.01493692,0.01788122,0.9967285,-0.2851098,0.1323408,STANDING
0.000726934,-0.006960295,-0.002595658,-0.06726418,-0.01293242,0.01761595,0.9927808,-0.2832125,0.1330228,STANDING
-0.001038544,-0.007186751,-0.002379479,-0.06652791,-0.01578776,0.02239696,0.9909867,-0.2835924,0.1332488,STANDING
-0.004050865,-0.01366156,-0.009224134,-0.06016381,-0.02354688,0.02657278,0.9879475,-0.2902224,0.1264115,STANDING
-0.006518928,-0.02458242,-0.01571619,-0.05813083,-0.03069861,0.02751596,0.985454,-0.3013002,0.119924,STANDING
-0.004499628,-0.02300735,-0.01862149,-0.05524332,-0.03245047,0.02463063,0.9874493,-0.2998844,0.1170201,STANDING
-0.001682102,-0.01785898,-0.0175028,-0.05212596,-0.02575495,0.01832587,0.9902438,-0.2948979,0.1181365,STANDING
-0.002965053,-0.01890899,-0.01701072,-0.05131645,-0.01504648,0.00852887,0.9889386,-0.296113,0.1186218,STANDING
-0.002603204,-0.01282162,-0.01667029,-0.04734479,-0.005703819,0.0004437952,0.9892789,-0.2901941,0.1189504,STANDING
0.0001758289,-0.006494826,-0.009061898,-0.04943655,-0.001614661,-0.003420537,0.9920369,-0.2840393,0.1265417,STANDING
-0.001433269,-0.005385957,-0.004015682,-0.05922635,-0.001792777,-0.01199041,0.9904073,-0.2831057,0.1315651,STANDING
-0.003978064,-0.005251236,-0.01151306,-0.07029154,-0.001199313,-0.01722938,0.9878425,-0.2831491,0.1240395,STANDING
-0.005537586,-0.00970913,-0.01859376,-0.07109931,-0.007135612,-0.01180542,0.9862634,-0.2877877,0.1169249,STANDING
-0.005916414,-0.01214707,-0.01098139,-0.05915417,-0.01628837,-0.007793947,0.985865,-0.2904086,0.1244976,STANDING
-0.003250077,-0.01290634,-0.004194321,-0.0526617,-0.0176937,-0.007931875,0.9885118,-0.2913529,0.1312392,STANDING
-0.001154623,-0.01495668,-0.01051515,-0.04947763,-0.01885928,-0.01020356,0.9905874,-0.2935904,0.1248671,STANDING
0.0006478433,-0.01252672,-0.01179483,-0.05238306,-0.01556917,-0.01290366,0.9923697,-0.2913498,0.1235304,STANDING
0.001718574,-0.01038121,-0.008586881,-0.06542569,-0.005292385,-0.01348616,0.9934201,-0.2893957,0.1266757,STANDING
-0.0001208912,-0.01106516,-0.009100363,-0.07413934,-0.003187292,-0.01549272,0.9915602,-0.2902732,0.126094,STANDING
-0.003209497,-0.01121652,-0.006692676,-0.0824167,-0.005415154,-0.0174836,0.9884511,-0.2906201,0.128428,STANDING
-0.00593214,-0.01070792,-0.006233373,-0.08387125,-0.004786405,-0.01436637,0.9857078,-0.2903088,0.1288084,STANDING
-0.005501665,-0.01118176,-0.005361388,-0.07776451,-0.004645114,-0.008917865,0.9861175,-0.2909818,0.1295965,STANDING
-0.003120167,-0.01229727,-0.00165911,-0.07519302,-0.001820221,-0.008434814,0.9884777,-0.2922981,0.1332102,STANDING
-0.00145177,-0.01147537,-0.003592033,-0.06620926,0.002443336,-0.01103935,0.9901243,-0.2916785,0.1311844,STANDING
-0.0007746481,-0.01197149,-0.005721801,-0.060071,0.002526531,-0.009888229,0.9907791,-0.2923785,0.1289578,STANDING
-0.001839271,-0.0132183,-0.005470186,-0.05994536,0.001408602,-0.00731395,0.9896916,-0.2938306,0.1291091,STANDING
-0.003112997,-0.01293488,-0.005291109,-0.05343096,0.001105258,-0.005786148,0.9883945,-0.293754,0.1291845,STANDING
-0.003740647,-0.01294938,-0.001052933,-0.04613815,-0.0026493,-0.004769273,0.9877428,-0.2939767,0.1333159,STANDING
-0.001721034,-0.009817769,0.003457604,-0.04003934,-0.006896959,-0.005203582,0.9897379,-0.2910547,0.137717,STANDING
0.001213316,-0.005360544,0.00363314,-0.03806883,-0.006733159,-0.004045981,0.9926471,-0.2868084,0.137781,STANDING
-0.001380125,-0.002685009,-0.00172424,-0.04131328,-0.006010607,-0.001973805,0.9900279,-0.2843449,0.1323105,STANDING
-0.003861594,0.002412802,-0.01240731,-0.04841756,-0.005367923,-0.003434359,0.9875203,-0.2794596,0.1215132,STANDING
-0.002010265,0.005728756,-0.01376796,-0.05705788,-0.004150722,-0.003925379,0.989345,-0.2763561,0.1200372,STANDING
-0.001656407,0.00138243,-0.001461513,-0.05537328,-0.004684543,-0.003857607,0.9896718,-0.2809142,0.132227,STANDING
-0.0001943163,-0.002014182,0.005510462,-0.05101745,-0.004263869,-0.009519008,0.9911063,-0.284521,0.1390813,STANDING
0.002933698,-0.00130909,0.00190949,-0.05239499,-0.002457323,-0.01226592,0.9942063,-0.2840243,0.1353618,STANDING
0.00222458,-0.005678637,-0.003884799,-0.04751482,-0.001057274,-0.003996887,0.9934689,-0.2885999,0.1294487,STANDING
0.001997707,-0.01050497,-0.006566992,-0.0390042,0.000445223,0.003100017,0.9932138,-0.2936298,0.1266478,STANDING
0.002954692,-0.008608099,-0.00541619,-0.03465894,0.0002061368,-0.004891629,0.9941427,-0.2919342,0.12768,STANDING
-0.002001977,-0.007172926,-0.004887946,-0.03098581,-0.002748962,-0.01329189,0.9891583,-0.2906978,0.1280898,STANDING
-0.006791268,-0.00809983,-0.005107595,-0.03030066,-0.008186899,-0.005737182,0.9843416,-0.2918212,0.1277519,STANDING
-0.003058969,-0.006132041,-0.005471629,-0.02985068,-0.01257381,0.001261297,0.9880468,-0.2900476,0.1272698,STANDING
0.00124877,-0.003387895,-0.006583708,-0.0267053,-0.0114805,0.001784049,0.9923275,-0.2874953,0.12604,STANDING
0.0009776598,-0.002965861,-0.007691049,-0.02869803,-0.008477233,0.000720215,0.9920295,-0.2872627,0.1248152,STANDING
0.002247723,-0.001827949,-0.007036458,-0.02843307,-0.003953703,-0.00511395,0.9932728,-0.2863116,0.1253525,STANDING
0.003529761,-0.002527477,-0.005808999,-0.02251993,0.00239625,-0.006291708,0.9945285,-0.2871952,0.1264628,STANDING
-0.0001169774,-0.005311551,-0.01039763,-0.02030968,0.001804521,-0.008458657,0.9908559,-0.2901604,0.1217571,STANDING
-0.003275176,-0.003821794,-0.0144264,-0.02094323,-0.0006985324,-0.01452464,0.9876725,-0.2888488,0.1176112,STANDING
-0.001325076,-0.003029388,-0.01305525,-0.02425676,0.002336559,-0.01220492,0.9895979,-0.2882313,0.1188649,STANDING
0.000597044,-0.004204654,-0.01574196,-0.02538285,-0.001285675,-0.0113302,0.9914959,-0.2895785,0.1160601,STANDING
-0.0002458246,-0.002995593,-0.02068574,-0.02468462,-0.008741334,-0.009363416,0.9906295,-0.288538,0.1109971,STANDING
-0.0002689694,-0.002788267,-0.01965036,-0.0271574,-0.0104866,0.001262589,0.9905833,-0.2884961,0.1119117,STANDING
-0.001095664,-0.001330569,-0.01493848,-0.02781567,-0.01495385,0.0112626,0.9897341,-0.2872004,0.1165006,STANDING
-0.003229743,0.001676766,-0.01071753,-0.03152037,-0.02505267,0.02318416,0.987578,-0.2843517,0.1205961,STANDING
-0.003429685,0.00173043,-0.004740698,-0.03563019,-0.04124181,0.03524929,0.9873565,-0.284453,0.1264448,STANDING
-0.004654466,0.00135878,-0.002556769,-0.03375759,-0.05582865,0.0422668,0.9861105,-0.2849757,0.1284981,STANDING
-0.004538604,0.002017213,-0.005573304,-0.03357485,-0.05772128,0.04412443,0.9862052,-0.2844643,0.1253488,STANDING
-0.001385141,0.003007386,-0.001598854,-0.03586852,-0.05435735,0.03902877,0.9893376,-0.2836169,0.1291885,STANDING
0.0005240641,0.004548186,0.001517,-0.03895179,-0.04585289,0.03117687,0.9912255,-0.2822144,0.1321681,STANDING
0.0047644,0.004800713,-0.002112332,-0.04199201,-0.03020627,0.02254579,0.9954445,-0.2820954,0.1284014,STANDING
0.007011893,0.001980965,-0.00311313,-0.04506278,-0.01364679,0.01395627,0.9976708,-0.2850437,0.1272625,STANDING
0.004983815,-0.001724462,-0.005678573,-0.04890322,0.001498091,-0.001489959,0.995622,-0.2888726,0.1245586,STANDING
0.006810785,-0.002315685,-0.0103793,-0.05382134,0.0109664,-0.02213343,0.9974291,-0.2895821,0.1197193,STANDING
0.006054931,-0.001164876,-0.01166535,-0.06030346,0.01788659,-0.02420826,0.9966543,-0.2885447,0.1182943,STANDING
0.002059164,-0.00259449,-0.0076596,-0.05963357,0.02446057,-0.01876276,0.9926411,-0.2900829,0.1221608,STANDING
0.001203108,-0.00776242,-0.006492135,-0.05745834,0.02509362,-0.02541235,0.9917691,-0.2953547,0.1231886,STANDING
-0.001025092,-0.01302352,-0.01634818,-0.06082344,0.01792236,-0.02772264,0.9895264,-0.3007154,0.1131924,STANDING
-0.002329793,-0.01410404,-0.02153021,-0.05372659,0.007346897,-0.02358034,0.9882088,-0.3018918,0.1078695,STANDING
-0.001402034,-0.01624086,-0.01899041,-0.04065929,0.003753353,-0.01690252,0.9891249,-0.3041214,0.1102673,STANDING
-0.002021163,-0.02071667,-0.01821462,-0.03333904,0.001662059,-0.00739919,0.9884953,-0.3086877,0.1108995,STANDING
-0.003376447,-0.01835957,-0.01557249,-0.02340895,-0.005943794,-0.005332783,0.9871306,-0.3064197,0.1133958,STANDING
-0.004970822,-0.01514933,-0.01501746,-0.01543467,-0.00798484,-0.003958161,0.9855277,-0.3032979,0.1138026,STANDING
-0.004603898,-0.01516108,-0.01754497,-0.01630525,-0.008073643,-0.001842303,0.9858866,-0.3033982,0.1111242,STANDING
-0.003861114,-0.009528556,-0.0194892,-0.01548913,-0.01020298,-0.006443454,0.9866217,-0.2978548,0.1090261,STANDING
-0.004721452,-0.006993728,-0.01929835,-0.009617002,-0.00316195,-0.008702906,0.9857538,-0.29541,0.1090598,STANDING
-0.004294501,-0.009150604,-0.01671794,-0.009305658,0.00540541,-0.01186268,0.9861731,-0.2976579,0.1114796,STANDING
-0.00418838,-0.004791283,-0.01528757,-0.01428473,0.004393616,-0.01696681,0.9862712,-0.2933909,0.1127456,STANDING
-0.004571567,-0.001736854,-0.01188674,-0.01620307,0.003972286,-0.01206561,0.9858796,-0.2904298,0.1159782,STANDING
-0.003796527,-0.004232094,-0.01214786,-0.01711584,0.006408725,-0.007479202,0.9866455,-0.2930195,0.1155449,STANDING
-0.002599815,-0.006960073,-0.01553561,-0.01652774,0.005280341,-0.01081335,0.9878323,-0.2958428,0.1119813,STANDING
-0.0004914762,-0.009136267,-0.01301312,-0.01574556,0.009429657,-0.01348166,0.9899299,-0.2981151,0.1143243,STANDING
0.00147227,-0.009366097,-0.01433605,-0.01890253,0.01478426,-0.01658159,0.9918821,-0.298442,0.1128181,STANDING
0.00295508,-0.006965569,-0.01592606,-0.02092605,0.01110982,-0.02185785,0.9933526,-0.2961395,0.1110413,STANDING
0.003267276,-0.00401321,-0.01305754,-0.02457484,0.01206781,-0.02734554,0.9936519,-0.2932863,0.1137194,STANDING
0.002122686,-0.004478932,-0.01410428,-0.03135547,0.01463473,-0.0287768,0.9924942,-0.2938523,0.1124787,STANDING
0.002390294,-0.003509437,-0.01120348,-0.03580425,0.01250152,-0.02207637,0.9927485,-0.2929839,0.115182,STANDING
0.001301763,0.001830147,-0.003090832,-0.03832902,0.01537613,-0.01589012,0.9916467,-0.2877462,0.1230939,STANDING
-0.001245502,0.002850975,0.002005625,-0.03901633,0.01403164,-0.01477933,0.9890864,-0.2868277,0.1279868,STANDING
-0.0008841901,-0.0005873781,0.0008180649,-0.03816069,0.009009459,-0.01425701,0.9894348,-0.2903685,0.1265935,STANDING
-0.001052761,-0.007445254,-0.005311225,-0.03054931,0.0072232,-0.01599959,0.9892535,-0.2973286,0.1202571,STANDING
-0.0007368451,-0.01487057,-0.007749006,-0.01514929,0.006295367,-0.01807625,0.9895568,-0.3048558,0.1176112,STANDING
0.002507462,-0.01204634,-0.006871252,-0.005435645,0.01119393,-0.01930266,0.9927887,-0.3021336,0.1182803,STANDING
0.00334785,-0.002597247,-0.005227918,-0.006858244,0.01616935,-0.02329947,0.9936169,-0.2927868,0.1197147,STANDING
0.002416309,0.003497169,-0.00346675,-0.01366756,0.0198042,-0.02350246,0.9926734,-0.286795,0.1212669,STANDING
0.00156417,0.004324026,-0.006535338,-0.01862636,0.01933528,-0.02139381,0.9918099,-0.2860709,0.1179897,STANDING
-0.0006290071,0.00279594,-0.008296716,-0.01631909,0.01406153,-0.0237819,0.989606,-0.2877013,0.1160203,STANDING
-0.001936733,0.003751871,-0.004580889,-0.01119041,0.01999803,-0.02306404,0.9882881,-0.286847,0.1195288,STANDING
-0.001034445,0.003605633,-0.002186752,-0.01073976,0.02337143,-0.02115689,0.9891807,-0.2870936,0.1217167,STANDING
0.0007947298,0.001027334,-0.00430963,-0.0108205,0.01690002,-0.02179321,0.9910008,-0.2897708,0.1193887,STANDING
0.001109438,0.0004856044,-0.008570423,-0.007052933,0.01627883,-0.02249222,0.9913067,-0.2904096,0.1149244,STANDING
-0.001943808,-0.001463428,-0.01016246,-0.003937969,0.01638319,-0.02596764,0.9882452,-0.2924537,0.1131305,STANDING
-0.005534028,-0.003078314,-0.009354553,-0.001986859,0.01519382,-0.02620257,0.9846472,-0.2941615,0.1137381,STANDING
-0.005395851,-0.002266542,-0.008710595,0.0007131622,0.01006174,-0.02374767,0.9847777,-0.2934406,0.1141833,STANDING
-0.004706617,0.0001321454,-0.007343839,0.002726079,0.0006593056,-0.01706951,0.9854593,-0.2911308,0.1153529,STANDING
-0.005594607,0.00935247,-0.001433423,0.002370874,-0.006692032,0.004575357,0.9845633,-0.2819971,0.1210677,STANDING
-0.001940755,0.01479878,0.006986743,0.002720168,-0.02074258,0.02876016,0.9882088,-0.276635,0.129294,STANDING
0.003601394,0.009123115,0.006974877,0.00771746,-0.03627385,0.03933078,0.9937419,-0.2823917,0.1290907,STANDING
0.004917532,0.003965273,0.003844842,0.01317113,-0.03529255,0.03229957,0.9950486,-0.287627,0.1257721,STANDING
0.003647159,0.001885449,0.004299208,0.01500611,-0.01822594,0.01603546,0.9937685,-0.2897803,0.1260415,STANDING
0.002480869,0.002476218,-0.0004748787,0.01409354,0.000559737,0.0006615533,0.9925925,-0.289259,0.1210864,STANDING
0.004855173,0.00349108,-0.002874026,0.01433462,0.0160824,-0.01573023,0.9949573,-0.2883095,0.1185105,STANDING
0.006753798,0.001623773,0.00424593,0.01662955,0.0284938,-0.02322831,0.9968469,-0.2902382,0.1254582,STANDING
0.004633219,0.001724344,0.008320214,0.01786564,0.02987776,-0.02352584,0.9947179,-0.2901948,0.1293649,STANDING
0.002156635,0.003654967,0.005012895,0.01884888,0.02899466,-0.02517897,0.9922339,-0.2883173,0.125895,STANDING
-0.0008692316,0.004782061,0.001785169,0.01397001,0.03168582,-0.01861009,0.9892017,-0.2872393,0.1225102,STANDING
-0.001328501,0.003974174,0.002186318,0.000769496,0.02608645,-0.01083284,0.9887371,-0.2880922,0.1227598,STANDING
-0.0004191591,0.00245887,0.001965591,-0.007987777,0.01839334,-0.004648435,0.989642,-0.2896484,0.1223934,STANDING
-0.001650193,0.003387955,0.0004103775,-0.007062746,0.0146626,0.0005882022,0.9884075,-0.2887561,0.1206984,STANDING
-0.0001593758,0.003590943,-0.001883322,-0.004146897,0.009525254,0.002069945,0.9898955,-0.2885858,0.1182707,STANDING
0.0008763786,0.002929416,-0.006195735,-0.003730854,0.007766434,0.009336094,0.9909291,-0.2892759,0.1138301,STANDING
0.0001460472,0.003394636,-0.005472858,-0.002510312,0.009449745,0.008978577,0.9901973,-0.2888353,0.1144302,STANDING
0.002376848,0.002455588,-0.002640757,-0.003664126,0.007796703,0.002782106,0.9924272,-0.289795,0.1171447,STANDING
0.004457546,0.002287804,-0.002416616,-0.01151082,0.007325567,0.004343323,0.9945077,-0.2899797,0.1172562,STANDING
0.004382432,0.006011319,0.004835534,-0.02206887,0.006096487,0.00277408,0.9944332,-0.2862692,0.1244005,STANDING
0.002489262,0.01087766,0.0123659,-0.0348267,-0.001814569,0.005705985,0.9925415,-0.2814121,0.1318278,STANDING
0.001070205,0.01268725,0.01214132,-0.04195859,-0.005889242,0.01068351,0.9911249,-0.2796079,0.1315053,STANDING
0.002568905,0.01074424,0.01144088,-0.04200549,-0.004453066,0.009203477,0.9926271,-0.2815519,0.1307125,STANDING
0.003312217,0.007351316,0.008609186,-0.04586274,-0.0025335,0.005861806,0.9933751,-0.2849414,0.1277945,STANDING
0.002003624,0.004726607,0.003292645,-0.04538195,0.002254677,-0.00401647,0.9920722,-0.287558,0.1223981,STANDING
0.001178459,0.003563291,0.001197759,-0.03734591,0.008314889,-0.008953522,0.9912539,-0.2887086,0.1202297,STANDING
0.001776005,-4.070355e-05,0.004357756,-0.02786728,0.01291971,-0.01076055,0.9918595,-0.2922955,0.1233225,STANDING
0.002327744,-0.003390391,0.008649418,-0.01661404,0.01114371,-0.01966125,0.9924203,-0.2956239,0.1275532,STANDING
0.001046182,0.001434928,0.007345064,-0.01316584,0.007144004,-0.02186462,0.991149,-0.2907735,0.1261941,STANDING
-0.001442705,0.004970837,0.004737519,-0.01342247,0.005473212,-0.01837818,0.9886714,-0.2872092,0.1235382,STANDING
-0.003659992,3.975688e-05,0.002276477,-0.00768037,0.002264127,-0.01651964,0.9864664,-0.2921086,0.121035,STANDING
-0.003407307,-0.004972183,-0.003409026,-0.005681323,0.007602854,-0.0141475,0.986732,-0.2970859,0.1153135,STANDING
0.0003922666,-0.007352546,-0.006043214,-0.004113876,0.02068677,-0.01361414,0.9905451,-0.2994292,0.1126491,STANDING
